entrez_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
84832,57.905790675353956,1.1364928678723785,0.21367480672512462,5.31879675143165,1.0445574261297843e-07,2.0003274710385368e-05
2159,26.94595281886061,0.6571059725249778,0.12366895439257837,5.313427090513285,1.0758249140706425e-07,2.041303749798993e-05
89849,569.7602750539152,0.4006979826363974,0.07560349157676688,5.2999930860274285,1.158070662039401e-07,2.177383402936263e-05
1368,893.9568309640886,0.7408878838037551,0.1398945351842765,5.296045930799358,1.1833708452905168e-07,2.2049077317386006e-05
54458,615.0478159104857,-0.3507025324071771,0.06627245868802877,-5.291829205523755,1.2109896165223793e-07,2.2362220757960577e-05
153527,1560.40578205257,-0.3199020493082901,0.06047306291436019,-5.289992500649819,1.223213753056744e-07,2.2388059151079274e-05
103910,2401.2650416897354,-0.3729593566377375,0.07053050689803299,-5.287915443127758,1.237181408452488e-07,2.244507534176698e-05
84525,2763.276735509114,-0.7182181353869889,0.13598388945816123,-5.281641363905584,1.2803163688913006e-07,2.2994153349109656e-05
539,2420.294372911668,-0.3436663730391359,0.06508599500064807,-5.280189279363616,1.2905050099969324e-07,2.2994153349109656e-05
7295,1563.2787936969469,-0.39928175991970377,0.07563969372655267,-5.278733165725911,1.3008006681393626e-07,2.2994153349109656e-05
79813,929.1512631325481,0.3607312903013842,0.06848591604090204,5.267233194135033,1.3849523370042372e-07,2.420288040212512e-05
8085,2053.88428318343,0.36018803107062386,0.06842133080413175,5.264265205564713,1.4075114986543595e-07,2.420288040212512e-05
100873949,79.4889055992883,0.6783605730010619,0.1288877516928412,5.26318881423036,1.415780457944176e-07,2.420288040212512e-05
10404,585.4292586087682,0.6031022732614844,0.11458934816762548,5.263161741519328,1.4159890381283917e-07,2.420288040212512e-05
6442,25.42357002988008,1.0173785915082143,0.1933834065634046,5.260940478751192,1.4332042721538664e-07,2.4296336685808413e-05
83695,288.10292539203436,-0.348564009049008,0.06652992817794094,-5.239206152706775,1.6126880822678262e-07,2.6868182901552882e-05
116,159.47970468012505,-1.1342565002671228,0.2165294695008706,-5.238347015220311,1.620212013319132e-07,2.6868182901552882e-05
57188,111.64560123116847,0.8838313480143488,0.16875103826657245,5.237486874706982,1.6277787253917296e-07,2.6868182901552882e-05
386607,366.7757752830015,0.7187501040049454,0.1372588408011779,5.236457628591436,1.6368779835584872e-07,2.6868182901552882e-05
10016,1254.1143792611415,-0.3349555288948272,0.06401412937350368,-5.232524946804477,1.6721007755198065e-07,2.7230226960079245e-05
101929185,6.583878455829146,1.2620638129693333,0.24129156219604697,5.230451498108828,1.6909653871882325e-07,2.7232909912584152e-05
80824,828.2181684642504,0.4345160924627453,0.08308752895614513,5.229618667466806,1.698600415203247e-07,2.7232909912584152e-05
8609,774.8345057456585,0.3972068139174499,0.07606415420585537,5.221997379244811,1.7700347500962885e-07,2.8159891308839566e-05
724027,15.836119592091288,1.203033154438645,0.23045712454599832,5.220203787618311,1.787263547850973e-07,2.8216934882941852e-05
50618,622.8795939709694,0.453097714004057,0.08682868584676964,5.218295193407146,1.8057750562625494e-07,2.829321190425913e-05
80709,453.39565769504566,0.4588320888372223,0.08797283751769393,5.215610883813286,1.832124211789653e-07,2.8490220261829778e-05
54902,1273.4898807267339,-0.3703519644765345,0.071191385312141,-5.202201963801014,1.969410323873062e-07,3.022985377060683e-05
951,229.04281075638528,0.7634131153877494,0.14679684441918103,5.200473609690202,1.9878134349368385e-07,3.022985377060683e-05
5270,4083.121647203682,-0.4953479268098353,0.09525059468479086,-5.200470699937058,1.987844557007315e-07,3.022985377060683e-05
102723874,9.04177518205682,1.25262989388605,0.24094066869532976,5.19891432471288,2.0045588690033492e-07,3.026152301366954e-05
9322,497.7282362903,0.6635612324154108,0.12782637374918468,5.191113640737565,2.0903998449344444e-07,3.1322829848110573e-05
634,20.70509779967182,0.9792414351263581,0.18868561512728027,5.189804397467175,2.1051510245079634e-07,3.1322829848110573e-05
101928053,150.03131254117332,0.5220372760553942,0.10070319392114094,5.183919751981186,2.1727044707742452e-07,3.1662945196158785e-05
196294,295.8316190203716,-0.36499217302577613,0.07040876518612486,-5.183902488005903,2.1729057028857593e-07,3.1662945196158785e-05
2033,1529.2239493540885,0.3797093999124762,0.07324904066612478,5.183813964789289,2.1739378289597464e-07,3.1662945196158785e-05
3551,902.4085725650368,0.3823686144729047,0.073816944375235,5.1799572267473355,2.2193678396911566e-07,3.209857738495979e-05
79017,641.377024434692,-0.5226914237389906,0.10099720544450895,-5.175305806121277,2.2753798528038567e-07,3.249057241122086e-05
4804,150.0620502605218,1.1849919880436008,0.22897953790326828,5.175099918946457,2.277890435947696e-07,3.249057241122086e-05
100507206,17.65455408717043,-1.2530889836579202,0.24238904254830995,-5.169742701583428,2.3441651661583773e-07,3.317594088167636e-05
200539,128.45677949706453,0.4893770740686107,0.09470994646613393,5.167113828362268,2.3773648933485868e-07,3.317594088167636e-05
5966,119.19939520885058,0.6623014531508827,0.12823189211137884,5.164873123572295,2.4060206923176337e-07,3.317594088167636e-05
51668,349.06954175224985,-0.3910946073714538,0.07573048641503946,-5.164295462570613,2.413462182413508e-07,3.317594088167636e-05
9794,691.3542085400131,0.2993397985540603,0.05796709364304117,5.163960787776969,2.417783666092932e-07,3.317594088167636e-05
220972,980.2692660994305,0.4157100622962278,0.08050747971870319,5.163620371035559,2.422186961189987e-07,3.317594088167636e-05
4738,1808.08230346099,-0.315255139186655,0.061096873846183376,-5.159922584260807,2.470519788605099e-07,3.32619395521949e-05
7782,106.55553670742697,0.8609240081893982,0.16685835362775028,5.159609869518798,2.474649662089836e-07,3.32619395521949e-05
124817,727.3770214165714,-0.3665226769235067,0.07103904634313964,-5.1594537904280635,2.476713417966355e-07,3.32619395521949e-05
27018,4594.358566207237,-0.5316211421892608,0.10308515537437629,-5.157106668351639,2.507949460679417e-07,3.3464135965014004e-05
102724596,55.71204863860551,1.0979794087314902,0.2130935433478925,5.152570047319312,2.569405950923021e-07,3.406439351089097e-05
399827,31.85010179983973,-1.1262670703866768,0.21876157218594658,-5.148377108157524,2.6274984132322147e-07,3.44438497004973e-05
330,193.38125183393444,0.743852269915212,0.14449054816238133,5.148103314545226,2.6313355829603393e-07,3.44438497004973e-05
100505588,61.984825749970305,-0.6301429977762404,0.12250110667192543,-5.143978000654711,2.689810462583216e-07,3.478236388212102e-05
23164,6885.441772939326,0.2701635327647188,0.05252107927283896,5.143906722884742,2.690831747964106e-07,3.478236388212102e-05
51021,778.3266890470599,-0.3253300673999651,0.06326204915188749,-5.142578714433858,2.709928413715367e-07,3.48116394114666e-05
79840,113.40779686220411,0.37326664780099944,0.0726282281602578,5.139415586146037,2.755942637091349e-07,3.5048072796269494e-05
514,3838.055886772087,-0.4924409210427013,0.09582450046067394,-5.138987614600688,2.7622260254288405e-07,3.5048072796269494e-05
7335,2248.927901182939,-0.314768954599966,0.06131535510314892,-5.133607300658048,2.842408570744069e-07,3.584554515861514e-05
9054,740.574056179039,-0.2751626624536277,0.05364608974472325,-5.1292212305314075,2.909432657531729e-07,3.630113728740032e-05
29128,65.20679041707848,0.8176764007208713,0.15943241096273236,5.128671113880381,2.917946005391489e-07,3.630113728740032e-05
2970,256.31137390992666,0.5445886003877993,0.10622524999403253,5.1267339960922005,2.9481158438539036e-07,3.630113728740032e-05
51248,588.2909455110859,-0.3326439286679432,0.06488468683511951,-5.1266939071962385,2.9487433827885373e-07,3.630113728740032e-05
79789,2906.5502003393835,0.9029359133131193,0.17619496527500328,5.12464083127362,2.9810546133613916e-07,3.648175829203568e-05
26147,774.3933231859714,0.5926361157124315,0.1157000300928362,5.122177714533937,3.0202703028035974e-07,3.6623646300191524e-05
51263,603.9918921481576,-0.32070523173390264,0.06261704966979238,-5.121691830342124,3.028064750668577e-07,3.6623646300191524e-05
10330,781.8483599823769,-0.23191355628289972,0.04529205070758517,-5.120403087512674,3.048832675021562e-07,3.6660440339997644e-05
10923,3196.5336629431263,-0.5278562894351292,0.10312313882659487,-5.118698823963629,3.0765079506056884e-07,3.6759075126039854e-05
151987,282.62548130259796,0.6853874049042696,0.1339403427374052,5.117109534712749,3.102534633046833e-07,3.6759075126039854e-05
79739,1464.9465641534603,0.9759181998251665,0.19073439957575464,5.116634450816816,3.1103559361072305e-07,3.6759075126039854e-05
8295,1064.7363467637279,0.282504574135937,0.05522810414880607,5.115232153809941,3.1335531271428084e-07,3.68228100997543e-05
8840,46.66930462341968,0.8878767807677332,0.1737015624973561,5.111507162068548,3.195987054925759e-07,3.7289598703621505e-05
79968,77.32575439012186,0.4178676100312638,0.08179614745852364,5.108646592960285,3.244746094502902e-07,3.7289598703621505e-05
4204,1823.132479611727,0.25924390531203617,0.0507470590807492,5.108550328000778,3.246399379636117e-07,3.7289598703621505e-05
23480,459.7076345517614,-0.5504604191876357,0.10776023224523615,-5.108196295781187,3.2524866400365257e-07,3.7289598703621505e-05
648,2107.3053852612534,0.48422667874769987,0.09480584064198215,5.107561680469646,3.263425860823659e-07,3.7289598703621505e-05
6138,9716.776225044516,-0.4022609596967733,0.07881450131156727,-5.103895260423797,3.3273247804533805e-07,3.781084126886638e-05
171023,1265.0867265539466,0.26343036210273646,0.051629920033349604,5.102281040384672,3.3558390478895324e-07,3.788708165551754e-05
101928034,28.254279583561942,1.019216735056711,0.1997897495521758,5.101446582426086,3.370671610393205e-07,3.788708165551754e-05
1350,4374.921102497643,-0.3055016354594954,0.05992926425200388,-5.097703755795404,3.437982804271845e-07,3.843478938267584e-05
3687,519.6317765724814,0.8116175259833023,0.15935419110337273,5.093167116369143,3.521310509308029e-07,3.915470105027347e-05
100533975,3985.19758764983,-0.4554983741042818,0.08952045932320117,-5.088204166376853,3.614701047781847e-07,3.9828657848818136e-05
101928641,71.30069577957069,0.7567489535216413,0.1487349295542277,5.087903398278318,3.6204369381964073e-07,3.9828657848818136e-05
101927578,37.14279753460607,0.6959925860445673,0.13700785170050114,5.079946714046765,3.775407505323948e-07,4.0941585918422416e-05
101929384,101.43717180223196,0.8328144434195274,0.16397386312098167,5.078946287952416,3.7953398337557706e-07,4.0941585918422416e-05
387522,2391.0753483850517,-0.2676428753528277,0.05270560093881511,-5.078072739622665,3.81282728975139e-07,4.0941585918422416e-05
59286,1366.1288957199372,-0.27974193416989335,0.055090778649393136,-5.077835910619769,3.817581722471914e-07,4.0941585918422416e-05
139341,427.0381127832586,-0.37865724841667514,0.07460858964067998,-5.075250051506322,3.8698675149036915e-07,4.0941585918422416e-05
55636,813.5993123064695,0.5196724209155184,0.10241030132789213,5.074415504858808,3.8868889683303053e-07,4.0941585918422416e-05
643338,63.7512713115151,0.61186755767515,0.12057944403799573,5.074393588034331,3.8873369570850825e-07,4.0941585918422416e-05
440574,1768.9111844171018,-0.338604970667898,0.06673456391267815,-5.073906995345935,3.8972959512245163e-07,4.0941585918422416e-05
