names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,contrast
HS3ST4,63.694588,3.1246827,0.0,0.0,0.7088072471061903,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
MYO1E,63.48834,2.8258886,0.0,0.0,0.734071464519376,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
NAV3,62.4683,2.3664494,0.0,0.0,0.7819828887770508,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
PALD1,61.186893,2.1280391,0.0,0.0,0.7881563496057709,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
CYFIP1,61.015095,1.8364034,0.0,0.0,0.8325113236034223,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
SCIN,60.773514,2.826508,0.0,0.0,0.676899849018621,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
ITGAX,60.180508,3.1910565,0.0,0.0,0.5984901862103674,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
DOCK8,59.933193,1.3384944,0.0,0.0,0.9341721187720181,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
LPCAT2,59.699806,2.1928134,0.0,0.0,0.7693340043616843,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
SYNDIG1,59.008003,3.8712308,0.0,0.0,0.5343734272773024,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
