names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,contrast
LY96,12.8713255,0.40499008,6.527227796610519e-38,6.0547322720412e-36,0.40013404825737264,4/4,APOE4_vs_APOE3_allMicroglia
YWHAZ,12.871242,0.34143934,6.534300285391858e-38,6.0547322720412e-36,0.5048135510601999,4/4,APOE4_vs_APOE3_allMicroglia
C5orf17,12.856477,1.1377054,7.910100374343401e-38,7.311050095993506e-36,0.1257007067999025,4/4,APOE4_vs_APOE3_allMicroglia
MALT1,12.841937,0.4167397,9.545522355092906e-38,8.77828300800893e-36,0.40799415062149647,4/4,APOE4_vs_APOE3_allMicroglia
MITF,12.820232,0.3400479,1.2632095503692777e-37,1.1558683188266483e-35,0.5700706799902511,4/4,APOE4_vs_APOE3_allMicroglia
MBD5,12.814937,0.22112392,1.3524930863737952e-37,1.2344787893857177e-35,0.8048988544967097,4/4,APOE4_vs_APOE3_allMicroglia
IQGAP1,12.779714,0.40463609,2.1285216303073217e-37,1.9236054368118095e-35,0.394711186936388,4/4,APOE4_vs_APOE3_allMicroglia
C5AR1,12.749592,0.62184584,3.1337993049283384e-37,2.825127792110397e-35,0.22989276139410186,4/4,APOE4_vs_APOE3_allMicroglia
MT-ND5,12.696745,0.38873383,6.16403339194944e-37,5.475965683950036e-35,0.43754569826955886,4/4,APOE4_vs_APOE3_allMicroglia
FLT1,12.692421,0.71482235,6.514057965721847e-37,5.772906431074705e-35,0.19875700706799904,4/4,APOE4_vs_APOE3_allMicroglia
DUSP1,12.692076,0.56222016,6.5428130890089625e-37,5.784384103159832e-35,0.24512551791372167,4/4,APOE4_vs_APOE3_allMicroglia
PDXK,12.676337,0.36374676,7.998327682491164e-37,7.037182488145651e-35,0.4424201803558372,4/4,APOE4_vs_APOE3_allMicroglia
PIAS1,12.655776,0.12708838,1.0394359652647247e-36,9.123356298478224e-35,0.8586400194979283,4/4,APOE4_vs_APOE3_allMicroglia
LILRB3,12.606313,0.78639185,1.949008946722644e-36,1.6944341201661638e-34,0.1675603217158177,4/4,APOE4_vs_APOE3_allMicroglia
FAM162A,12.595834,0.72660375,2.2259597518765893e-36,1.9306244757922995e-34,0.194430904216427,4/4,APOE4_vs_APOE3_allMicroglia
CHSY1,12.399878,0.29407597,2.617227714268578e-35,2.2329405960359957e-33,0.6102242261759688,4/4,APOE4_vs_APOE3_allMicroglia
IL15,12.351934,0.47880054,4.7554328529095404e-35,4.03836653942789e-33,0.3011820619059225,4/4,APOE4_vs_APOE3_allMicroglia
PDE8A,12.277699,0.2958867,1.1934324802381548e-34,9.97279045872071e-33,0.6085790884718498,4/4,APOE4_vs_APOE3_allMicroglia
SPON1,12.24131,0.8062633,1.8698863989207059e-34,1.5519209089999264e-32,0.17682183767974652,4/4,APOE4_vs_APOE3_allMicroglia
HK2,12.240908,0.39366728,1.879194895451973e-34,1.55611792688773e-32,0.3883134291981477,4/4,APOE4_vs_APOE3_allMicroglia
FYB1,12.238215,0.084599994,1.942568741517736e-34,1.6049652033474187e-32,0.9109797708993419,4/4,APOE4_vs_APOE3_allMicroglia
ARAP2,12.206296,0.31053197,2.876915087650532e-34,2.360941011728635e-32,0.5346088228125762,4/4,APOE4_vs_APOE3_allMicroglia
HDAC4,12.167214,0.22431876,4.646728130868047e-34,3.78785960618934e-32,0.7172800389958567,4/4,APOE4_vs_APOE3_allMicroglia
SUSD6,12.094867,0.15825477,1.1242473427758224e-33,9.103667476313689e-32,0.8133682671216184,4/4,APOE4_vs_APOE3_allMicroglia
DENND5A,12.092154,0.25515768,1.1620071300566921e-33,9.38865849165673e-32,0.627163051425786,4/4,APOE4_vs_APOE3_allMicroglia
MAFB,12.086097,0.44417736,1.250903655407696e-33,1.0084653015765876e-31,0.3277479892761394,4/4,APOE4_vs_APOE3_allMicroglia
RNF13,12.064357,0.1886211,1.629297299151138e-33,1.3048995721275885e-31,0.770472824762369,4/4,APOE4_vs_APOE3_allMicroglia
HSP90AA1,12.015428,0.30366078,2.948391640302462e-33,2.3307577197993613e-31,0.6254569826955886,4/4,APOE4_vs_APOE3_allMicroglia
CYTH1,12.014384,0.25284338,2.985864578688232e-33,2.3552937380294825e-31,0.6539117718742383,4/4,APOE4_vs_APOE3_allMicroglia
DDX3Y,11.998963,0.9228062,3.597745024748072e-33,2.8318508742108427e-31,0.14020229100658055,4/4,APOE4_vs_APOE3_allMicroglia
GALNT10,11.967405,0.27951857,5.26491959008929e-33,4.135221500361762e-31,0.6082744333414575,4/4,APOE4_vs_APOE3_allMicroglia
DDIT4,11.937723,0.45466107,7.52549236530052e-33,5.885481753469323e-31,0.29600292468925177,4/4,APOE4_vs_APOE3_allMicroglia
SBF2,11.927058,0.13163923,8.554297816782203e-33,6.6758177908751685e-31,0.8607726054106751,4/4,APOE4_vs_APOE3_allMicroglia
COP1,11.915129,0.12966742,9.871374146609998e-33,7.687280109363245e-31,0.8339020229100658,4/4,APOE4_vs_APOE3_allMicroglia
NFKB1,11.892636,0.32991156,1.2926147707725607e-32,1.0044796863067197e-30,0.4891542773580307,4/4,APOE4_vs_APOE3_allMicroglia
FBXO42,11.835468,0.29229087,2.5590984657879986e-32,1.9677639274434147e-30,0.54527175237631,4/4,APOE4_vs_APOE3_allMicroglia
RAB31,11.829391,0.16870116,2.7513221914088354e-32,2.1067184838442424e-30,0.7902754082378747,4/4,APOE4_vs_APOE3_allMicroglia
SAP30,11.800596,0.5499592,3.875543523222169e-32,2.9551826769469707e-30,0.23220814038508408,4/4,APOE4_vs_APOE3_allMicroglia
APIP,11.793059,0.5287001,4.238570359726082e-32,3.2252788718572624e-30,0.23854496709724593,4/4,APOE4_vs_APOE3_allMicroglia
IFNAR2,11.766598,0.30792883,5.801756154616625e-32,4.396481925778946e-30,0.5188886180843285,4/4,APOE4_vs_APOE3_allMicroglia
ZEB2,11.739746,0.12136913,7.972562278665093e-32,6.0165722053901254e-30,0.9268218376797466,4/4,APOE4_vs_APOE3_allMicroglia
MYO5A,11.641138,0.25003114,2.5459618654842734e-31,1.8863309764896738e-29,0.6752376310017061,4/4,APOE4_vs_APOE3_allMicroglia
GPR155,11.618405,0.34009278,3.3228052817544556e-31,2.4421284360942737e-29,0.4365098708262247,4/4,APOE4_vs_APOE3_allMicroglia
UGCG,11.602119,0.27666858,4.0199598041029515e-31,2.94858815210365e-29,0.5901779185961492,4/4,APOE4_vs_APOE3_allMicroglia
PTPN1,11.567175,0.36500353,6.043997295119606e-31,4.397939264387131e-29,0.39465025591030956,4/4,APOE4_vs_APOE3_allMicroglia
VWA8,11.564382,0.35569927,6.243921952537869e-31,4.5344005433499704e-29,0.4123202534730685,4/4,APOE4_vs_APOE3_allMicroglia
GPR183,11.555133,0.5252186,6.9539880141000814e-31,5.0300971403967807e-29,0.25219351693882525,4/4,APOE4_vs_APOE3_allMicroglia
FNDC3A,11.544396,0.21861105,7.879253211422729e-31,5.685204708035767e-29,0.7233731416037046,4/4,APOE4_vs_APOE3_allMicroglia
STX6,11.474152,0.3056788,1.7791364182688313e-30,1.261980078392587e-28,0.49025103582744334,4/4,APOE4_vs_APOE3_allMicroglia
ELF1,11.465019,0.20071281,1.977159434791032e-30,1.3997294482163744e-28,0.7591396539117719,4/4,APOE4_vs_APOE3_allMicroglia
P2RY8,11.451974,0.9122217,2.298519078582644e-30,1.6240945327259334e-28,0.1341701194248111,4/4,APOE4_vs_APOE3_allMicroglia
ASAH1,11.447612,0.2749858,2.4171256043873822e-30,1.7046091376913792e-28,0.5873750913965391,4/4,APOE4_vs_APOE3_allMicroglia
EYA2,11.430091,0.8852436,2.9579965123868542e-30,2.0820313528821395e-28,0.14434560077991712,4/4,APOE4_vs_APOE3_allMicroglia
RBMS3,11.41495,0.43893862,3.521065261935189e-30,2.473599033629364e-28,0.31787716305142577,4/4,APOE4_vs_APOE3_allMicroglia
RBM47,11.38516,0.14800076,4.957673086622271e-30,3.4695180237755593e-28,0.8682671216183281,4/4,APOE4_vs_APOE3_allMicroglia
ARID5B,11.3705,0.35897556,5.865111749439575e-30,4.0967357851381275e-28,0.42121618328052646,4/4,APOE4_vs_APOE3_allMicroglia
OGA,11.288855,0.25768563,1.4896482867453864e-29,1.0248612207362385e-27,0.5756763343894711,4/4,APOE4_vs_APOE3_allMicroglia
MS4A4A,11.284137,0.36375257,1.5717733826177946e-29,1.0793335380336567e-27,0.39915915184011697,4/4,APOE4_vs_APOE3_allMicroglia
NEAT1,11.2689705,0.08807343,1.8674063881481382e-29,1.2775503030394394e-27,0.9929929320009749,4/4,APOE4_vs_APOE3_allMicroglia
CMTM7,11.227725,0.25505248,2.9805243693894263e-29,2.020188378593007e-27,0.5995612966122349,4/4,APOE4_vs_APOE3_allMicroglia
ZNF438,11.216202,0.33189437,3.395424179737176e-29,2.2971519482913196e-27,0.45162076529368755,4/4,APOE4_vs_APOE3_allMicroglia
SH3BP5,11.196727,0.891735,4.2307692539602525e-29,2.8517566383830424e-27,0.1414818425542286,4/4,APOE4_vs_APOE3_allMicroglia
BABAM2,11.124377,0.2042326,9.547043149715761e-29,6.364869331926167e-27,0.7529856202778454,4/4,APOE4_vs_APOE3_allMicroglia
PRH1,11.08259,0.48560858,1.5239919274852646e-28,1.006852500683902e-26,0.25347306848647333,4/4,APOE4_vs_APOE3_allMicroglia
ITSN1,11.012326,0.34658277,3.3328624518823824e-28,2.1861307993072955e-26,0.41567145990738485,4/4,APOE4_vs_APOE3_allMicroglia
CCDC26,10.997,0.4112384,3.9505736788045774e-28,2.586671685472743e-26,0.424079941506215,4/4,APOE4_vs_APOE3_allMicroglia
FAM210A,10.992,0.55436295,4.175699559491101e-28,2.724327621692224e-26,0.21721910796977822,4/4,APOE4_vs_APOE3_allMicroglia
SLC16A3,10.98792,0.43889382,4.368785833078626e-28,2.8452300760944983e-26,0.27760175481355104,4/4,APOE4_vs_APOE3_allMicroglia
RASGEF1B,10.949708,0.4686659,6.666210289978784e-28,4.303173947504647e-26,0.2674872044845235,4/4,APOE4_vs_APOE3_allMicroglia
FAM20A,10.892815,0.5196596,1.2472538317542842e-27,7.980898163643105e-26,0.21770655617840604,4/4,APOE4_vs_APOE3_allMicroglia
SYTL3,10.856893,0.3943176,1.8493474458188156e-27,1.1751382962571955e-25,0.3865464294418718,4/4,APOE4_vs_APOE3_allMicroglia
FGD4,10.8453455,0.08874888,2.0984058196272812e-27,1.3310875459996206e-25,0.9266999756275895,4/4,APOE4_vs_APOE3_allMicroglia
HCLS1,10.815064,0.18013284,2.920882747406096e-27,1.8432280937553538e-25,0.7390324153058737,4/4,APOE4_vs_APOE3_allMicroglia
TTTY14,10.797894,0.50504524,3.5219133137859494e-27,2.2072868013335536e-25,0.25335120643431636,4/4,APOE4_vs_APOE3_allMicroglia
PRDM1,10.795648,0.49985382,3.60909493741688e-27,2.258059552211884e-25,0.24750182793078235,4/4,APOE4_vs_APOE3_allMicroglia
INPP4A,10.788502,0.21875718,3.9009612560192314e-27,2.436503121698974e-25,0.6509870826224714,4/4,APOE4_vs_APOE3_allMicroglia
ACER3,10.777353,0.25547856,4.403726769543644e-27,2.7411701274161035e-25,0.6476968072142335,4/4,APOE4_vs_APOE3_allMicroglia
SKIL,10.689823,0.24811126,1.1358739996696732e-26,7.022656125322586e-25,0.565866439190836,4/4,APOE4_vs_APOE3_allMicroglia
ARID1B,10.617695,0.12212371,2.4657419275756662e-26,1.5066547627912682e-24,0.8914209115281502,4/4,APOE4_vs_APOE3_allMicroglia
GNAQ,10.572032,0.06302997,4.016973444719672e-26,2.4382296028223005e-24,0.9595417986838899,4/4,APOE4_vs_APOE3_allMicroglia
CCNY,10.569885,0.15515284,4.109986743903764e-26,2.490556702212279e-24,0.8193395076773092,4/4,APOE4_vs_APOE3_allMicroglia
RNMT,10.566933,0.35765612,4.241405996421574e-26,2.565945469008695e-24,0.35918839873263464,4/4,APOE4_vs_APOE3_allMicroglia
TNFAIP8,10.559299,0.35475165,4.6008391521466304e-26,2.7788005578831488e-24,0.3792956373385328,4/4,APOE4_vs_APOE3_allMicroglia
PTP4A2,10.551709,0.31394526,4.9881309898633194e-26,3.007752592421538e-24,0.40982208140385085,4/4,APOE4_vs_APOE3_allMicroglia
XPO1,10.545201,0.23106357,5.345832744287705e-26,3.218138557132801e-24,0.6650621496466,4/4,APOE4_vs_APOE3_allMicroglia
ERGIC1,10.51842,0.28712356,7.105521870253105e-26,4.270430311545713e-24,0.4749573482817451,4/4,APOE4_vs_APOE3_allMicroglia
RSRC1,10.504282,0.22538479,8.254822612529803e-26,4.953028892478743e-24,0.6572629783085547,4/4,APOE4_vs_APOE3_allMicroglia
SNCA,10.50121,0.28269884,8.527942612975708e-26,5.100183457149083e-24,0.5940775042651718,4/4,APOE4_vs_APOE3_allMicroglia
JAZF1,10.459957,0.06291059,1.3191590181082072e-25,7.85081938565504e-24,0.890385084084816,4/4,APOE4_vs_APOE3_allMicroglia
RASA2,10.436291,0.24033874,1.6929646899650255e-25,1.002656967919254e-23,0.6104679502802827,4/4,APOE4_vs_APOE3_allMicroglia
MPHOSPH6,10.429206,0.5020663,1.8240619677821103e-25,1.0785539916444752e-23,0.22282476236899829,4/4,APOE4_vs_APOE3_allMicroglia
TBCK,10.419087,0.22479582,2.0289002712796594e-25,1.195809642980786e-23,0.6578722885693395,4/4,APOE4_vs_APOE3_allMicroglia
ARRDC3,10.386718,0.640749,2.849907619720863e-25,1.6743092903596035e-23,0.1719473555934682,4/4,APOE4_vs_APOE3_allMicroglia
C8orf37-AS1,10.379979,0.63464314,3.058418237158792e-25,1.791058654371983e-23,0.17743114794053133,4/4,APOE4_vs_APOE3_allMicroglia
SCIN,10.335833,0.24745655,4.851787434798854e-25,2.827711336004345e-23,0.6641481842554229,4/4,APOE4_vs_APOE3_allMicroglia
VAPA,10.327922,0.25021234,5.2689819056233325e-25,3.065977849407306e-23,0.545393614428467,4/4,APOE4_vs_APOE3_allMicroglia
RBMS1,10.245314,0.23016633,1.2422193829578584e-24,7.160074273329224e-23,0.6227760175481355,4/4,APOE4_vs_APOE3_allMicroglia
MT-ATP8,10.239672,0.4016459,1.3168182279080275e-24,7.578123264097755e-23,0.2912503046551304,4/4,APOE4_vs_APOE3_allMicroglia
PPARG,10.217228,0.36587602,1.660202632674872e-24,9.524306670616458e-23,0.3520594686814526,4/4,APOE4_vs_APOE3_allMicroglia
CREM,10.158413,0.39150965,3.039852862594948e-24,1.7303523269648165e-22,0.31799902510358274,4/4,APOE4_vs_APOE3_allMicroglia
TRERF1,10.139957,0.33951423,3.672589059332866e-24,2.080811643353595e-22,0.3713746039483305,4/4,APOE4_vs_APOE3_allMicroglia
ELL,10.09615,0.3437083,5.745325727229729e-24,3.2388142905382474e-22,0.34462588349987816,4/4,APOE4_vs_APOE3_allMicroglia
HIVEP2,10.058483,0.38016236,8.428726067625965e-24,4.7388602580826105e-22,0.32939312698025836,4/4,APOE4_vs_APOE3_allMicroglia
H2AFY,10.002141,0.1674489,1.4913660280410865e-23,8.346404891793854e-22,0.7154521082135024,4/4,APOE4_vs_APOE3_allMicroglia
PLEKHA2,9.997026,0.2094109,1.5704157124042704e-23,8.775387097665451e-22,0.6260053619302949,4/4,APOE4_vs_APOE3_allMicroglia
STK3,9.952398,0.18978028,2.461772204598944e-23,1.3672735122993316e-21,0.7501827930782354,4/4,APOE4_vs_APOE3_allMicroglia
TFRC,9.907899,0.5121102,3.8465102819299227e-23,2.123470932562852e-21,0.225201072386059,4/4,APOE4_vs_APOE3_allMicroglia
AC245297.3,9.894223,0.31035087,4.410204994764093e-23,2.4236923875879964e-21,0.37698025834755056,4/4,APOE4_vs_APOE3_allMicroglia
KDM4B,9.892885,0.2324907,4.469579516471451e-23,2.4526398782964254e-21,0.5535583719229832,4/4,APOE4_vs_APOE3_allMicroglia
TES,9.880004,1.2356148,5.083101405330357e-23,2.780965538662128e-21,0.08780160857908847,4/4,APOE4_vs_APOE3_allMicroglia
HMGN1,9.863506,0.322587,5.991948438983104e-23,3.273303056943591e-21,0.35748233000243723,4/4,APOE4_vs_APOE3_allMicroglia
LITAF,9.840708,0.33002174,7.518031024618141e-23,4.07655486714146e-21,0.3641238118449915,4/4,APOE4_vs_APOE3_allMicroglia
NLGN4Y,9.838275,0.46553728,7.702036809104524e-23,4.1639918648454155e-21,0.2444552766268584,4/4,APOE4_vs_APOE3_allMicroglia
CD9,9.822245,0.96464366,9.03094804277144e-23,4.860907784021728e-21,0.1072995369242018,4/4,APOE4_vs_APOE3_allMicroglia
NFIL3,9.75024,0.71165466,1.8403220638735594e-22,9.847606412256747e-21,0.13983670485010968,4/4,APOE4_vs_APOE3_allMicroglia
PFKP,9.746419,0.44907376,1.9109058127344911e-22,1.0210374255751112e-20,0.2371435534974409,4/4,APOE4_vs_APOE3_allMicroglia
PEAK1,9.716084,0.18834116,2.574944823400332e-22,1.3599647255595318e-20,0.6798683889836705,4/4,APOE4_vs_APOE3_allMicroglia
TNS1,9.708511,1.0972147,2.7735764770724685e-22,1.460657160249344e-20,0.09919571045576407,4/4,APOE4_vs_APOE3_allMicroglia
RCOR1,9.677811,0.24952455,3.7465366760526813e-22,1.9702153574741982e-20,0.5379600292468926,4/4,APOE4_vs_APOE3_allMicroglia
FGR,9.672827,0.5631799,3.9335990678213997e-22,2.0626598779560323e-20,0.17188642456738973,4/4,APOE4_vs_APOE3_allMicroglia
MTRNR2L12,9.670815,0.36488277,4.011700136088607e-22,2.0976033811568444e-20,0.3309773336582988,4/4,APOE4_vs_APOE3_allMicroglia
NBPF15,9.624701,0.473814,6.288964357586946e-22,3.2696361427846565e-20,0.20619059224957348,4/4,APOE4_vs_APOE3_allMicroglia
GTDC1,9.62253,0.20144421,6.423128724615167e-22,3.3346515524771594e-20,0.6475749451620765,4/4,APOE4_vs_APOE3_allMicroglia
MYO1E,9.581685,0.25976288,9.54741153910686e-22,4.907932721107446e-20,0.5630026809651475,4/4,APOE4_vs_APOE3_allMicroglia
ZNF277,9.547916,0.29310253,1.3233099064733203e-21,6.79305271905049e-20,0.42036314891542775,4/4,APOE4_vs_APOE3_allMicroglia
FOSL2,9.545075,1.096889,1.3600906779297629e-21,6.972083879958998e-20,0.09596636607360468,4/4,APOE4_vs_APOE3_allMicroglia
DCAF6,9.513303,0.1764992,1.8470231310489343e-21,9.376268185786691e-20,0.7178893492566415,4/4,APOE4_vs_APOE3_allMicroglia
CPNE8,9.5096445,0.42342705,1.913155798754092e-21,9.685119694356641e-20,0.2545698269558859,4/4,APOE4_vs_APOE3_allMicroglia
TBC1D5,9.461357,0.085573554,3.0397339805753046e-21,1.532469744118963e-19,0.9226785279064099,4/4,APOE4_vs_APOE3_allMicroglia
NOTCH2,9.458754,0.24890779,3.1163667093855564e-21,1.5689427500718122e-19,0.4836704850109676,4/4,APOE4_vs_APOE3_allMicroglia
DNAJC5,9.456904,0.2117774,3.17194326349204e-21,1.5925417748569567e-19,0.6217401901048014,4/4,APOE4_vs_APOE3_allMicroglia
DUSP10,9.453784,0.44982654,3.2679744915412833e-21,1.6385086899301714e-19,0.22977089934194492,4/4,APOE4_vs_APOE3_allMicroglia
SEC14L1,9.4116535,0.21430397,4.883902036717478e-21,2.432050318991788e-19,0.6281379478430417,4/4,APOE4_vs_APOE3_allMicroglia
ZBTB20,9.3904085,0.11779774,5.976806437925518e-21,2.9641882443700795e-19,0.8610772605410675,4/4,APOE4_vs_APOE3_allMicroglia
WBP1L,9.375754,0.27719358,6.868313365051983e-21,3.3925389672640707e-19,0.4290762856446503,4/4,APOE4_vs_APOE3_allMicroglia
IQCJ-SCHIP1,9.315091,0.23209448,1.2184841908582943e-20,5.986273808000594e-19,0.5715330246161345,4/4,APOE4_vs_APOE3_allMicroglia
RASSF5,9.297664,0.47205982,1.435658715453159e-20,7.015560032616965e-19,0.2108213502315379,4/4,APOE4_vs_APOE3_allMicroglia
EFR3A,9.290365,0.2556368,1.5375944110026685e-20,7.493943012735834e-19,0.4646600048744821,4/4,APOE4_vs_APOE3_allMicroglia
GNA12,9.290361,0.32650998,1.5376495731167486e-20,7.493943012735834e-19,0.3546185717767487,4/4,APOE4_vs_APOE3_allMicroglia
CBLB,9.250256,0.3018873,2.2395605683171614e-20,1.0871373522675918e-18,0.374360224226176,4/4,APOE4_vs_APOE3_allMicroglia
GPI,9.230765,0.3085722,2.687038784224878e-20,1.3009035256800895e-18,0.35187667560321717,4/4,APOE4_vs_APOE3_allMicroglia
FAR1,9.217107,0.20529997,3.0522447282251535e-20,1.4757623421105526e-18,0.5835364367535949,4/4,APOE4_vs_APOE3_allMicroglia
CU638689.4,9.206068,0.57050854,3.382903132620077e-20,1.6334780680346628e-18,0.1628077016816963,4/4,APOE4_vs_APOE3_allMicroglia
KCNIP1,9.204836,0.25386256,3.421927193052898e-20,1.6501443635432031e-18,0.5244942724835486,4/4,APOE4_vs_APOE3_allMicroglia
LSP1,9.185348,0.8491142,4.1020048375121417e-20,1.9728972280917464e-18,0.1087618815500853,4/4,APOE4_vs_APOE3_allMicroglia
LIMK2,9.166423,0.29777807,4.8897510320904344e-20,2.3394742160201566e-18,0.372836948574214,4/4,APOE4_vs_APOE3_allMicroglia
AGTPBP1,9.154008,0.21200702,5.485975747891363e-20,2.61789046086795e-18,0.6099195710455764,4/4,APOE4_vs_APOE3_allMicroglia
AGFG1,9.143426,0.23226774,6.050468712320916e-20,2.8760156537617902e-18,0.560017060687302,4/4,APOE4_vs_APOE3_allMicroglia
MLLT10,9.1072035,0.14770538,8.453250646753658e-20,3.992224863507492e-18,0.7431147940531319,4/4,APOE4_vs_APOE3_allMicroglia
ARL17A,9.099367,0.37343645,9.085944195326666e-20,4.285497983159166e-18,0.26218620521569586,4/4,APOE4_vs_APOE3_allMicroglia
HELZ,9.077185,0.14553508,1.114198342199732e-19,5.228304297801589e-18,0.7373263465756763,4/4,APOE4_vs_APOE3_allMicroglia
UBASH3B,9.074749,0.2475096,1.1393991437776034e-19,5.33971165959079e-18,0.5113331708505972,4/4,APOE4_vs_APOE3_allMicroglia
PARVG,9.062478,0.2327484,1.2751998193955599e-19,5.945680075120623e-18,0.5052400682427493,4/4,APOE4_vs_APOE3_allMicroglia
NPAS3,9.050813,0.23572554,1.419078037291422e-19,6.5997046051973756e-18,0.5476480623933707,4/4,APOE4_vs_APOE3_allMicroglia
GRAMD4,9.039832,0.3732004,1.5691271195903104e-19,7.288276866005705e-18,0.26297830855471604,4/4,APOE4_vs_APOE3_allMicroglia
AFF4,9.035717,0.20791893,1.62931350874153e-19,7.548671358664398e-18,0.5791494028759444,4/4,APOE4_vs_APOE3_allMicroglia
C1QB,9.032583,0.18747307,1.6766614320802086e-19,7.738648811547e-18,0.6866926639044602,4/4,APOE4_vs_APOE3_allMicroglia
AC011586.1,9.026154,1.9224211,1.7781248230310741e-19,8.19661796571289e-18,0.05806726785279064,4/4,APOE4_vs_APOE3_allMicroglia
OXSR1,9.0028515,0.27023694,2.199293041762609e-19,1.0125323851767705e-17,0.4100048744820863,4/4,APOE4_vs_APOE3_allMicroglia
FAM172A,8.960177,0.16877702,3.2415769200877493e-19,1.4849181082870052e-17,0.7718742383621741,4/4,APOE4_vs_APOE3_allMicroglia
KCNAB2,8.898601,0.53412586,5.655515456530714e-19,2.5618505102039687e-17,0.17590787228856933,4/4,APOE4_vs_APOE3_allMicroglia
ZFP36,8.895628,0.34168354,5.809003766269137e-19,2.6281254245885867e-17,0.28674140872532294,4/4,APOE4_vs_APOE3_allMicroglia
CAMK2D,8.8869,0.17102142,6.283734178141128e-19,2.839394501903005e-17,0.7543870338776505,4/4,APOE4_vs_APOE3_allMicroglia
MAP2K5,8.815187,0.20121644,1.194848430582398e-18,5.359393064674797e-17,0.6174140872532293,4/4,APOE4_vs_APOE3_allMicroglia
ITGB3BP,8.771034,0.3823421,1.7703310688952373e-18,7.892312722610789e-17,0.24488179380940775,4/4,APOE4_vs_APOE3_allMicroglia
TSHR,8.761186,0.479551,1.932080981577712e-18,8.592478251121e-17,0.18663173287838167,4/4,APOE4_vs_APOE3_allMicroglia
PARP9,8.744258,0.2581434,2.244867921399627e-18,9.971409076595602e-17,0.4207287350718986,4/4,APOE4_vs_APOE3_allMicroglia
ZNF160,8.731438,0.3290148,2.5145591458940348e-18,1.112882458269257e-16,0.2903972702900317,4/4,APOE4_vs_APOE3_allMicroglia
ADAMTS2,8.701803,1.31758,3.2665213850335816e-18,1.440457219441134e-16,0.07464050694613697,4/4,APOE4_vs_APOE3_allMicroglia
AC131944.1,8.6998205,0.35442093,3.324088523134546e-18,1.4640789895938331e-16,0.2710212039970753,4/4,APOE4_vs_APOE3_allMicroglia
MCL1,8.698374,0.35763252,3.3667286592427117e-18,1.4810773516459434e-16,0.26925420424079943,4/4,APOE4_vs_APOE3_allMicroglia
CXCR4,8.681177,0.6442391,3.916930291626616e-18,1.716928929387135e-16,0.13544967097245916,4/4,APOE4_vs_APOE3_allMicroglia
ATP11A,8.675187,0.16515802,4.128695085214527e-18,1.8032740908584356e-16,0.6911406288081892,4/4,APOE4_vs_APOE3_allMicroglia
KLHL6,8.672436,0.26464278,4.229734167052247e-18,1.8430059553366583e-16,0.42688276870582503,4/4,APOE4_vs_APOE3_allMicroglia
CLIP4,8.659524,0.576327,4.737399413433539e-18,2.0568630596806757e-16,0.15634901291737752,4/4,APOE4_vs_APOE3_allMicroglia
TREML4,8.645647,2.109359,5.350132733322191e-18,2.3146596710676776e-16,0.055020716548866686,4/4,APOE4_vs_APOE3_allMicroglia
PGM1,8.6163225,0.5940372,6.913867576511522e-18,2.9736130101985686e-16,0.14800146234462588,4/4,APOE4_vs_APOE3_allMicroglia
UBE2B,8.597922,0.25261912,8.11721334448057e-18,3.474831878612086e-16,0.4181696319766025,4/4,APOE4_vs_APOE3_allMicroglia
RALGAPA2,8.592426,0.16651073,8.515170161647402e-18,3.636683116528081e-16,0.716548866682915,4/4,APOE4_vs_APOE3_allMicroglia
XRCC4,8.5787325,0.29580674,9.59244024187573e-18,4.082475642940623e-16,0.3474896417255667,4/4,APOE4_vs_APOE3_allMicroglia
PPA2,8.57655,0.21211702,9.776186356171006e-18,4.14621317291095e-16,0.554167682183768,4/4,APOE4_vs_APOE3_allMicroglia
PVT1,8.537532,0.27792156,1.3711900367211259e-17,5.795257105546181e-16,0.38733853278089203,4/4,APOE4_vs_APOE3_allMicroglia
FBXW7,8.517561,0.19158974,1.6294893794813807e-17,6.871076126543549e-16,0.6657933219595418,4/4,APOE4_vs_APOE3_allMicroglia
HSP90AB1,8.477192,0.24035487,2.3069400614339085e-17,9.649864364404856e-16,0.481050450889593,4/4,APOE4_vs_APOE3_allMicroglia
PPA1,8.4689045,0.41233388,2.4771144916660057e-17,1.0349870720258844e-15,0.21983914209115282,4/4,APOE4_vs_APOE3_allMicroglia
ZC3H3,8.4634495,0.3991342,2.5958386668493103e-17,1.0833556561613639e-15,0.2269680721423349,4/4,APOE4_vs_APOE3_allMicroglia
LRRC37A2,8.463095,0.34701315,2.603741788137618e-17,1.0854163233214687e-15,0.26096758469412623,4/4,APOE4_vs_APOE3_allMicroglia
FKBP15,8.456666,0.21284086,2.7513028354144127e-17,1.1456249724573711e-15,0.5241896173531563,4/4,APOE4_vs_APOE3_allMicroglia
H3F3A,8.416808,0.2436886,3.868804743874617e-17,1.603648045646148e-15,0.42468925176699973,4/4,APOE4_vs_APOE3_allMicroglia
CCDC91,8.4156275,0.16761075,3.9079610385936215e-17,1.6180461761715514e-15,0.6954667316597611,4/4,APOE4_vs_APOE3_allMicroglia
TTC7B,8.411019,0.23476307,4.064631073085624e-17,1.6810119989379312e-15,0.480928588837436,4/4,APOE4_vs_APOE3_allMicroglia
